iteration,lengthscales,variance
2500.0,48.120060696792315,0.6700121441094822
2510.0,48.12148101611438,0.6699009271396952
2520.0,48.12291795566785,0.6697887591654051
2530.0,48.12437118561922,0.6696756424628816
2540.0,48.125840506034635,0.6695615562723962
2550.0,48.1273258982199,0.6694465288103263
2560.0,48.12882675666058,0.6693304401960316
2570.0,48.13034349664464,0.6692135109340339
2580.0,48.1318754519907,0.6690955754164544
2590.0,48.13342216184448,0.6689766033120946
2600.0,48.13498442259976,0.6688569520146729
2610.0,48.13656136913272,0.6687363112530236
2620.0,48.13815308482768,0.6686147793329806
2630.0,48.139760040139215,0.6684925391585688
2640.0,48.14138129671476,0.6683692752251719
2650.0,48.143015943514776,0.6682447969680081
2660.0,48.14466518126692,0.668119673195357
2670.0,48.14632856669989,0.6679937971162099
2680.0,48.14800495224572,0.6678667737257032
2690.0,48.14969516023113,0.667738997053987
2700.0,48.15139844865715,0.6676102691207939
2710.0,48.15311540265504,0.6674808748949874
2720.0,48.15484587055198,0.6673507655903493
2730.0,48.15658892424896,0.6672196069236982
2740.0,48.158344816273306,0.6670875487054618
2750.0,48.1601134729631,0.6669546167359169
2760.0,48.16189496016056,0.6668209440176609
2770.0,48.16368973443244,0.6666868188275926
2780.0,48.16549748507889,0.6665520723691041
2790.0,48.167317538433565,0.666416426718505
2800.0,48.169149989908675,0.6662799780910333
2810.0,48.17099502960492,0.6661428583967995
2820.0,48.17285214911197,0.666004882943084
2830.0,48.17472037598652,0.6658657436540095
2840.0,48.17660030501181,0.6657258082617898
2850.0,48.1784919743464,0.6655851312844386
2860.0,48.18039574912473,0.6654438535684075
2870.0,48.18231114877858,0.6653017051025837
2880.0,48.184238032819394,0.6651586253261259
2890.0,48.18617603358433,0.6650145344069618
2900.0,48.188125191588,0.6648695858533199
2910.0,48.190085459984914,0.6647238352913806
2920.0,48.192056754993544,0.6645772838788824
2930.0,48.1940388876423,0.6644298889648255
2940.0,48.19603197601634,0.6642817058825582
2950.0,48.198035672997975,0.6641326108721927
2960.0,48.20004983039993,0.6639827676425648
2970.0,48.20207358343646,0.6638322076279226
2980.0,48.20410643849423,0.663680945137303
2990.0,48.20614836483827,0.6635289896845338
3000.0,48.20819947311765,0.663376269820143
