poi_type,Cut_off,Effect_size,Effect_size_abs,Effect_size_abs_std,Effect_size_std,Effect_var,Effect_size_percentage,iteration
Public Transportation,0.3809673782945219,-0.00019109676635081313,0.006605983914190416,0.03067641413968134,0.03137905176976631,0.2827772017351153,-15.357569518944958,1500
Restaurant,0.32491401717039586,0.0012420795589545325,0.003975897962023558,0.014538503154449687,0.015021087741758048,0.19678299862172638,100.0,1510
Store,0.2944474094473764,-0.000539460120551991,0.0028092544019336693,0.013763092221829799,0.014036509558280848,0.20025977546628673,-43.43201018508497,1510
Education,0.6009563153254333,-0.01386836432708402,0.05115729893330586,0.10380452947647387,0.11489176665399053,0.41166374048906706,-1116.5439626715317,1510
Public Transportation,0.38086243166619,-0.00019222002211756331,0.006569475346835472,0.03051353704017579,0.03121212906063853,0.28255103107965907,-15.475661017991177,1510
Restaurant,0.3246701641519678,0.0012397585783088829,0.003955993776137993,0.014475993295659354,0.014955509597480342,0.19650574991194394,100.0,1520
Store,0.29432632652113894,-0.0005296857530843732,0.0027819267772721716,0.01365505055993041,0.013925478641373125,0.19993695665335992,-42.72491131353182,1520
Education,0.6010990418506598,-0.01382992984902239,0.051058813640726626,0.10351023281475588,0.11458666496645468,0.41180002673078253,-1115.5341121242636,1520
Public Transportation,0.3807522084958696,-0.0001934727769011791,0.006532847670989858,0.030350875670586974,0.031045391299649998,0.28232754100522034,-15.605681645299802,1520
Restaurant,0.32442716426674156,0.0012373661644701,0.0039360907364459794,0.014413559131769763,0.014890010816167459,0.19623149305841173,100.0,1530
Store,0.2942056111918822,-0.0005200141868293869,0.00275480642857047,0.013547857478003229,0.013815317077384703,0.19961643420857866,-42.02589352781293,1530
Education,0.6012581940522612,-0.01379120578309168,0.050959788932969236,0.10321495872925812,0.11428049018368643,0.41192299988301706,-1114.5614110919012,1530
Public Transportation,0.38065725440339054,-0.0001946076160675696,0.006496559538296961,0.030189677427377895,0.03088015603716302,0.2821067268565294,-15.72756890042407,1530
Restaurant,0.3241863157764268,0.0012349090061514487,0.003916214944813178,0.01435122858935924,0.014824624827109325,0.19596016810761607,100.0,1540
Store,0.29408517377733717,-0.0005104567571370497,0.0027278780947279156,0.01344149250260047,0.01370600136787729,0.19929811783038173,-41.33557651570383,1540
Education,0.601425930147822,-0.013752398087003622,0.050861836994012616,0.10291707089372441,0.11397245935139765,0.4120323877538007,-1113.6365528552178,1540
Public Transportation,0.38061310360342554,-0.00019515235947265087,0.006461435063497515,0.030032182585751337,0.03071878984433295,0.2818882534868315,-15.802974834626598,1540
Restaurant,0.3239494114797626,0.00123256232878656,0.003896084982520894,0.014287828015227863,0.014758126496592014,0.19569175233472375,100.0,1550
Store,0.2939651625481926,-0.0005009251311331062,0.0027010529618397405,0.0133357653284732,0.013597330547271785,0.19898201868658377,-40.64095741318492,1550
Education,0.6016008149601383,-0.013713142114018018,0.05076053432507987,0.10261628786030168,0.11366038937359248,0.4121268410194134,-1112.5718995094073,1550
Public Transportation,0.38057738313271294,-0.0001955322407012041,0.006426596115085338,0.029875906888143774,0.030558676626423347,0.2816713992739357,-15.863882591130526,1550
Restaurant,0.3237122839376928,0.00123048627812406,0.003875436231346606,0.01422356662967298,0.014690635015932058,0.19542616564708307,100.0,1560
Store,0.29384488582289314,-0.000491253303356788,0.002674121999506281,0.01323034776960475,0.013488947355700885,0.19866803408008968,-39.92350927356371,1560
Education,0.6019625709327692,-0.013666825714977526,0.05066685659767382,0.10232606354599247,0.11336212556751114,0.41220634471866574,-1110.6849347246123,1560
Public Transportation,0.38053467113159484,-0.00019590694546234836,0.006391729485091524,0.029719960053308923,0.030398879121598978,0.28145590418586713,-15.921099564069793,1560
Restaurant,0.32347613801468117,0.0012283540038353622,0.003854794025383208,0.01415938118454899,0.014623223274940162,0.19516330979881624,100.0,1570
Store,0.2937278157194659,-0.00048153471559753364,0.0026476121456055894,0.013127070347319147,0.013382748234002546,0.19835614119709294,-39.20162380665585,1570
Education,0.6024234433006521,-0.013616614454471815,0.050575507969356295,0.10203822078796572,0.11306753874888376,0.4122682335312709,-1108.5252632348538,1570
Public Transportation,0.38047193655572,-0.00019643971950997197,0.006356521470698618,0.029563465983816036,0.03023847379780103,0.28124174201166613,-15.992109676576675,1570
Restaurant,0.32324126931092384,0.0012261234672873392,0.0038342019541453163,0.014095304600989842,0.014555938226813978,0.19490310744586953,100.0,1580
Store,0.29361677345724574,-0.0004719396250840291,0.0026214303991293065,0.013024753802765252,0.013277551805600408,0.1980462824224709,-38.49038352786303,1580
Education,0.6028660881489245,-0.01356916604398995,0.05047844408142861,0.10174431801628486,0.11276461013257419,0.4123112001047623,-1106.6720771612183,1580
Public Transportation,0.3803659273971313,-0.00019743731298090938,0.006323346410207801,0.029404260526076614,0.030075841890399645,0.2810290962571382,-16.102563750591717,1580
Restaurant,0.3230074007372584,0.001223825945329274,0.0038136117664785587,0.014031334490207029,0.014488762277607979,0.19464551474284886,100.0,1590
Store,0.29350772101479294,-0.0004624580903305269,0.0025954772604010056,0.012923183563941152,0.013173128259880616,0.19773841809312956,-37.78789721655241,1590
Education,0.6033139130024484,-0.013522968457845059,0.050376928912745034,0.10144572400667205,0.11245532095017012,0.4123364394048492,-1104.9748135717668,1590
Public Transportation,0.38023523204645976,-0.00019874166273572028,0.006290170934006062,0.02924383938537845,0.029912019225193064,0.2808183665817531,-16.239373212687383,1590
Restaurant,0.32277460487542564,0.0012214586268396988,0.0037930354640073618,0.013967520695967038,0.014421747163447428,0.19439047750000252,100.0,1600
Store,0.29339862729884336,-0.0004530892109001466,0.002569700342314342,0.012822299028178044,0.013069407881930686,0.19743249768022408,-37.09411034841452,1600
Education,0.6037303818952945,-0.013478105293923933,0.05026961294197715,0.10114060185456307,0.11213739789439267,0.41234576888853824,-1103.4434566806465,1600
Public Transportation,0.38009242820768857,-0.00020024651158590128,0.006256735618722429,0.02908297703215275,0.029747709071286682,0.2806099025942379,-16.394047836397256,1600
Restaurant,0.32254555636522475,0.0012190239174774303,0.0037725408261032266,0.013903982078756491,0.014355025692056957,0.1941379614254126,100.0,1610
Store,0.2932914624155977,-0.00044383846364365776,0.002544150965939674,0.01272219916561467,0.012966497721638206,0.1971284571210016,-36.409331866277775,1610
Education,0.6041071795524284,-0.013434726881719986,0.05015669650915246,0.10082925678404919,0.11181118612173178,0.41234126241558505,-1102.088867093022,1610
Public Transportation,0.3799429275002326,-0.00020178557955908522,0.006223269333992892,0.0289222909622543,0.029583564326980533,0.28040388556938034,-16.553045159002895,1610
Restaurant,0.32232155124027884,0.001216504531000442,0.0037521048808211955,0.013840674099437815,0.014288550216505045,0.19388791294311022,100.0,1620
Store,0.2931862844691509,-0.0004347043930895472,0.0025188318876623555,0.012622891239737697,0.012864405521405957,0.19682630196759068,-35.73389017565355,1620
Education,0.6044271998323053,-0.013392623768422525,0.050037692938046545,0.10051126204681353,0.11147610569715348,0.4123243538417658,-1100.9103071246727,1620
Public Transportation,0.37978874565161286,-0.00020337334654941923,0.006189779872204369,0.02876175542067543,0.029419561333014668,0.28020037564183786,-16.717845381321094,1620
Restaurant,0.32210079803158553,0.0012139249313800366,0.0037317318889992838,0.013777591980074198,0.014222315209618754,0.193640264215864,100.0,1630
Store,0.2930829510653797,-0.00042568851491457503,0.0024937394364545097,0.012524364140974272,0.012763119634357443,0.1965259700754469,-35.06712020739503,1630
Education,0.6047135364211752,-0.013350975271919582,0.04991508260036058,0.10019038991182119,0.11113676781773066,0.4122969904948253,-1099.818854263227,1630
Public Transportation,0.3796308163452693,-0.00020503178399715856,0.006156211474978024,0.028601404777567403,0.02925572178125943,0.2799994320471834,-16.889988721466533,1630
Restaurant,0.3218796497911228,0.0012112777337830562,0.003711345334175203,0.013714637563849831,0.014156206199010606,0.1933949636133965,100.0,1640
Store,0.2929802568219065,-0.00041679068919269434,0.00246884763833233,0.012426575298237586,0.01266259325041557,0.19622741658833162,-34.409176159044534,1640
Education,0.6050747770050423,-0.013303588068546939,0.04979588039657567,0.09987671428107905,0.11080614741320441,0.41225956552538506,-1098.3102964336051,1640
Public Transportation,0.37947163123012834,-0.00020671633103771592,0.00612262975405766,0.028441501548293578,0.02909231640459969,0.2798010214050641,-17.06597300291326,1640
Restaurant,0.32165824845170743,0.0012085664100765264,0.0036909484468670493,0.013651801022364853,0.014090214293051299,0.1931519512459087,100.0,1650
Store,0.2928781168956335,-0.00040806625458315177,0.0024442071447662115,0.01232964714135208,0.012562954633709707,0.19593062893036214,-33.764487510232314,1650
Education,0.6055675943781794,-0.013250435377516991,0.04968306696170556,0.09957306889397843,0.11048814033185887,0.41220963548471135,-1096.376274157576,1650
Public Transportation,0.37933367822555675,-0.00020821322427784286,0.006089480357251745,0.02828345604281654,0.02893081927634484,0.2796049924991113,-17.228116100352217,1650
Restaurant,0.32143687894743433,0.001205793899277025,0.0036708060174641395,0.013588997719639732,0.014024326611808892,0.1929111623428047,100.0,1660
Store,0.29278047136023877,-0.000399479144624454,0.0024198649643480514,0.01223364465385485,0.01246427793237461,0.19563559585994642,-33.12996896600451,1660
Education,0.6062036678313373,-0.013194884232841637,0.049574715727045936,0.09927258897428386,0.11017528938539907,0.4121438924037508,-1094.290180167032,1660
Public Transportation,0.3791990211811694,-0.0002096603623433879,0.006056420182374778,0.028126188489741247,0.028770101614669207,0.2794110025992714,-17.387744495066443,1660
Restaurant,0.3212146314328576,0.0012029878867831324,0.003650717889402899,0.013526269967843856,0.013958529309897015,0.19267252246517363,100.0,1670
Store,0.2926976921984915,-0.0003910178104959013,0.0023960434533744908,0.012138827796274804,0.01236686175106472,0.19534222659629438,-32.503885932011194,1670
Education,0.6068891350797186,-0.013139247663196931,0.04946108485684715,0.09896565785959127,0.10985426947389478,0.4120603308463647,-1092.2177860271006,1670
Public Transportation,0.3790577553905999,-0.00021113369378594746,0.0060232528970476104,0.0279690598732304,0.028609496818669977,0.2792188370037221,-17.550774709006642,1670
Restaurant,0.32099096895389695,0.0012001273232264036,0.0036306085620533926,0.013463622531954439,0.013892809097581817,0.19243599328808403,100.0,1680
Store,0.2926228518518992,-0.0003826739935806927,0.0023725757330526802,0.01204492797106068,0.012270410182701611,0.195050376495583,-31.886116262391052,1680
Education,0.6074950178313416,-0.013088220774594081,0.04933929232524834,0.09864767631006048,0.10951907726732481,0.41195945823557834,-1090.5693522090567,1680
Public Transportation,0.37888727699235114,-0.0002128566573351144,0.005989508887848017,0.02781057883187992,0.028447446348051107,0.27902841025728053,-17.736172922292436,1680
Restaurant,0.3207666248044634,0.001197190096501125,0.0036108021051569,0.013400966983047873,0.013827166875256274,0.19220158586773625,100.0,1690
Store,0.29254546499281603,-0.0003744415074991984,0.0023492120304813937,0.011951541097411178,0.012174478441589545,0.19475995700089316,-31.276696039629044,1690
Education,0.6080190022679586,-0.013040424568909829,0.049212097480015586,0.09831839017738879,0.10917089224018638,0.41184418424054176,-1089.252626380841,1690
Public Transportation,0.3786922776181552,-0.0002148128522044048,0.005955257690135211,0.02765094040837042,0.0282841555479688,0.2788398733447336,-17.943086301182326,1690
Restaurant,0.32053675062816517,0.0011941653368478975,0.0035918256938940554,0.013338022855523567,0.013761469204196825,0.19196930690567182,100.0,1700
Store,0.2924646260946947,-0.00036632396909107225,0.0023259296484698087,0.011858615610899188,0.012079011535981007,0.1944709244770626,-30.6761516004154,1700
Education,0.6084869960752824,-0.01299207880786385,0.04908025778072145,0.09798237908235244,0.10881463230057865,0.41171773356011016,-1087.963149404216,1700
Public Transportation,0.37850074591544897,-0.0002167496454528653,0.005921063590691569,0.027491929040964966,0.02812148957700609,0.27865341466205834,-18.150723251186868,1700
Restaurant,0.32030203168572485,0.0011910731642025938,0.0035732794882632475,0.013274963005694328,0.013695777225893838,0.19173915650569023,100.0,1710
Store,0.29238134744076655,-0.00035832883825635017,0.002302748074697449,0.01176615362500772,0.011984015198024365,0.19418322968410956,-30.084536284237934,1710
Education,0.6089210348040788,-0.012941580734184438,0.04894608914158985,0.09764413903995757,0.10845558085784067,0.41158244623838625,-1086.547923598685,1710
Public Transportation,0.3783056008445774,-0.00021872123079148985,0.005886850050097016,0.02733325222846419,0.027959145944044337,0.2784691013685601,-18.363374926503408,1710
Restaurant,0.32006372621653995,0.00118789880823366,0.0035546402041529207,0.013211966390294923,0.013630129100660054,0.19151113810980033,100.0,1720
Store,0.2922945887509266,-0.00035046649480072363,0.0022796314613295634,0.011674036222115327,0.011889365607582532,0.1938968567926735,-29.50305971952678,1720
Education,0.609346594113181,-0.012890499427674177,0.048810109405523,0.09730636086721169,0.10809620562214144,0.41143896492747734,-1085.1513056774288,1720
Public Transportation,0.37812510809064853,-0.00022055371086627526,0.005852966223642489,0.027176093952947792,0.027798357005678738,0.27828687222779724,-18.566708657131027,1720
Restaurant,0.31982448015983606,0.0011846316015247358,0.003535951222620392,0.013149116749689264,0.013564618325422146,0.19128526065999185,100.0,1730
Store,0.29220601495088083,-0.00034275066224325645,0.002256603404827095,0.011582219047603377,0.0117950234835237,0.19361182760005724,-28.933101379543064,1730
Education,0.6097460439764484,-0.01283928570373177,0.04867148561058663,0.09696843336639235,0.10773552489170861,0.41128654976153,-1083.8209690849344,1730
Public Transportation,0.3779394769198613,-0.00022240998898470272,0.0058192317908557995,0.027019171210189492,0.027637829243955456,0.2781065023213643,-18.774612183098903,1730
Restaurant,0.31958542795665174,0.0011812921381244902,0.0035174277658491008,0.013086402407553339,0.013499287942139367,0.19106151236066501,100.0,1740
Store,0.2921164551698335,-0.00033520505816984095,0.0022336579828782445,0.011490557360335501,0.011700845012417412,0.19332814507570978,-28.376135534266584,1740
Education,0.6101216681772824,-0.012787739369487756,0.04853050586204958,0.09663065021825665,0.10737395532738629,0.4111249152840354,-1082.52133039593,1740
Public Transportation,0.37774811426477944,-0.00022428481990798232,0.005787876134986446,0.026861984909023497,0.02747754428121462,0.27792789843337495,-18.98639740920261,1740
Restaurant,0.3193469208494694,0.0011779196613118893,0.0034990066628996694,0.013023944317185936,0.013434235314139432,0.1908398553874019,100.0,1750
Store,0.29202636210248545,-0.00032787155104679997,0.002210762317432986,0.011398763793123852,0.011606540668158928,0.1930457831652097,-27.834797381821293,1750
Education,0.6104794991699478,-0.012736091842907174,0.0483875434414419,0.09629318629014921,0.1070117939798032,0.4109543637964152,-1081.2360351233592,1750
Public Transportation,0.37755244584734377,-0.00022616885194755548,0.005756462850875414,0.026705157374826573,0.02731759767289524,0.27775107231580093,-19.20070267743587,1750
Restaurant,0.3191115163895391,0.0011745403672596346,0.003480711907006823,0.012961919765947471,0.013369636282416827,0.19062025430505777,100.0,1760
Store,0.29193753047825793,-0.00032081411426182406,0.002187894571566254,0.011306457502110871,0.011511730634766376,0.1927647316418735,-27.31401348174417,1760
Education,0.6108446799673043,-0.0126835759903801,0.048244316228294976,0.09595716265165276,0.10665091660453616,0.41077488083452723,-1079.875698097345,1760
Public Transportation,0.3773540046878814,-0.0002280537504458693,0.005725019414151963,0.026548790079317926,0.02715809443711054,0.2775760097291502,-19.416425080216722,1760
Restaurant,0.31887874100472,0.0011712308412368732,0.0034624506510920754,0.012900290521748882,0.01330542289344114,0.1904026523181966,100.0,1770
Store,0.29184909993508634,-0.0003141651204978845,0.0021649004896405464,0.0112126719119689,0.011415432791294632,0.19248496589250583,-26.823501348898205,1770
Education,0.6112018102997149,-0.012630816630235766,0.048100469305405756,0.09562136098215593,0.10628999150782455,0.4105862850664757,-1078.4224753590886,1770
Public Transportation,0.3771554893211024,-0.0002299138852054954,0.005693596340728711,0.02639307097950768,0.02699922914873459,0.27740270601382655,-19.630108524353393,1770
Restaurant,0.3186462399214711,0.0011679026052430642,0.0034441905471384432,0.01283887971270118,0.013241423046896211,0.19018700489489074,100.0,1780
Store,0.2917604066191778,-0.0003852229471686395,0.002064463988227717,0.010867623815227108,0.011055264005393774,0.19220645941988235,-32.98416712483202,1780
Education,0.611530521785475,-0.01257893248671182,0.04795385660335426,0.0952841728516774,0.105926467026226,0.41038855525676915,-1077.0532089098208,1780
Public Transportation,0.37695511656873004,-0.00023179390740405754,0.005662190376848153,0.026237881340693377,0.02684088464817186,0.27723111345674495,-19.84702374696874,1780
Restaurant,0.31841357891995836,0.0011645066235766541,0.003426188481011163,0.012777573542771176,0.013177597560708312,0.18997327848303203,100.0,1790
Store,0.291671163792416,-0.00037993480103811937,0.0020406326059481043,0.010764434798399468,0.01094956106464602,0.19192914670129713,-32.62624645888156,1790
Education,0.6118408509077344,-0.012527539752186798,0.047805456156386636,0.09494759846077387,0.10556262993856269,0.4101825585791156,-1075.7808928308054,1790
Public Transportation,0.3767523540349966,-0.00023367684077703278,0.005630929177365161,0.026083176584317084,0.026683044415194715,0.2770612228317669,-20.06659610568122,1790
Restaurant,0.31818195540269106,0.001161135880909511,0.0034083821826703916,0.01271657754515528,0.01311412128322584,0.18976144681282928,100.0,1800
Store,0.2915813629722009,-0.00037762119214359495,0.0020140800761190027,0.0106421898570864,0.010824515034981302,0.19165305574009187,-32.52170554300729,1800
Education,0.6122836518791573,-0.012470417734089754,0.04766130482782066,0.09461911616463908,0.10520867741400994,0.4099676826014015,-1073.9843578274188,1800
Public Transportation,0.3765494197234099,-0.00023550194140066748,0.005599850644473241,0.02592908471630352,0.026525842122376606,0.27689293256325054,-20.282031179348294,1800
Restaurant,0.31795664947752644,0.0011577358765629165,0.0033907314145571283,0.012655949629569173,0.013051044716495907,0.1895514455014013,100.0,1810
Store,0.29149076055471623,-0.00038315924512818814,0.001979924451745523,0.010470648803433326,0.01064930871898887,0.19137813675446766,-33.09556634503807,1810
Education,0.6129948161541604,-0.012404115320749327,0.04752637084410282,0.094306069313863,0.1048738697586385,0.40974143715705036,-1071.411499967906,1810
Public Transportation,0.3763889415514818,-0.00023687203116214413,0.005569617725781109,0.02577896307716031,0.026372703133842438,0.27672614619291264,-20.459937016495445,1810
Restaurant,0.3177415096034591,0.0011543227323637733,0.003373313812746466,0.012595760148386544,0.012988454828211744,0.18934316514044705,100.0,1820
Store,0.29139823981456586,-0.00040928576343912654,0.001925395482354549,0.010189936921757035,0.010362164223592705,0.19110440212196472,-35.45678794707685,1820
Education,0.6137376309644654,-0.012344736094380372,0.04738296552782915,0.09398834563257324,0.10453019672668562,0.40949909794284406,-1069.4354142278169,1820
Public Transportation,0.3762498337611299,-0.00023792775832744836,0.005539867415668716,0.025631275165303807,0.026222047745447438,0.27656036160684055,-20.61189229464709,1820
Restaurant,0.3175268240409324,0.0011508584096209633,0.0033560057224767386,0.012535689725243038,0.0129260131602078,0.18913650186245656,100.0,1830
Store,0.2913037718685192,-0.00042259081589606954,0.0018838982782471989,0.010008050121094982,0.010175045796037103,0.1908318516747257,-36.71961836167582,1830
Education,0.6144431556157195,-0.01228854509581221,0.047236040247277324,0.09365923909541336,0.1041743165353265,0.4092404497937508,-1067.7721075922327,1830
Public Transportation,0.37615476260609837,-0.0002384019217779966,0.005511074143363273,0.025487857295808422,0.026075773665777097,0.27639515341341137,-20.715139219994455,1830
Restaurant,0.31731004433136367,0.0011473245435204996,0.0033386537085268167,0.012475686432779007,0.012863631172663554,0.1889314243760893,100.0,1840
Store,0.2911985475233042,-0.0004134426696048199,0.0018648733227627835,0.00993812904309824,0.010103129542185188,0.19056037940176454,-36.03537220045819,1840
Education,0.6150380328187712,-0.012236432856472858,0.04708412430054461,0.09331914586125473,0.10380581610089246,0.4089690464418408,-1066.5188786885067,1840
Public Transportation,0.37607242396774343,-0.0002386038962289836,0.00548270287419687,0.025346471940982298,0.025931578024532827,0.2762301466889975,-20.796547722830127,1840
Restaurant,0.31709425518315715,0.0011437277690302741,0.0033213180729663914,0.01241582266220717,0.012801394178429917,0.18872793091790063,100.0,1850
Store,0.2910860106971252,-0.00040441637083734954,0.0018458229313338802,0.00986843113867995,0.010031422772055059,0.19028999214018177,-35.35949565867757,1850
Education,0.615661733136232,-0.012183591696984599,0.046933438408993285,0.09297938339455224,0.10343825922105934,0.40868753873938596,-1065.2527661643323,1850
Public Transportation,0.37597747567505696,-0.00023877279916480407,0.005454282956885974,0.02520520704382801,0.025787490227751772,0.27606509755210173,-20.876716088414202,1850
Restaurant,0.3168828997501296,0.0011400969251024746,0.0033040849077703815,0.012356232655852045,0.012739452167368593,0.18852600433934855,100.0,1860
Store,0.2909712269365431,-0.0003955037817589056,0.0018268657252070964,0.009799144717757873,0.00996013314851327,0.19002074351176718,-34.690364744502475,1860
Education,0.6161800129150369,-0.012133190933696957,0.04677915791283643,0.0926367126446662,0.1030661720566501,0.40839652708324714,-1064.224511666532,1860
Public Transportation,0.3758721253593423,-0.0002389162943379449,0.0054260229772102415,0.025064105653139553,0.025643596404273238,0.27590005660993877,-20.955787975348724,1860
Restaurant,0.31667592011322826,0.0011364435504457972,0.0032869528846027184,0.0122968922735757,0.012677780362120732,0.188325609972052,100.0,1870
Store,0.29085288373095214,-0.00038670468130749195,0.0018079746469069637,0.009730247964915431,0.009889234412837736,0.1897526500606894,-34.02761898343281,1870
Education,0.6166314911495338,-0.012083251135966356,0.04662211143839203,0.09229074648663618,0.1026898154834235,0.40809791660944555,-1063.2513274615717,1870
Public Transportation,0.375768729088166,-0.00023895967631943447,0.005398014511095896,0.024924079107644055,0.025500807404848853,0.2757352219034818,-21.026972807025636,1870
Restaurant,0.3164757868743334,0.001132508823963429,0.0032705155132339335,0.012238565000921941,0.012617296412771647,0.18812671346052295,100.0,1880
Store,0.2907297939679912,-0.0003780168289010232,0.0017891252452323398,0.009661718762909069,0.009818700620435702,0.18948574652381225,-33.37870936652676,1880
Education,0.6170558929155061,-0.012028029305946616,0.046461630381922456,0.09192181178043557,0.10229188183702309,0.40779250253930704,-1062.069367711613,1880
Public Transportation,0.37564937836689605,-0.0002391099232425059,0.0053697808024412135,0.024783696115267775,0.02535762144691044,0.2755706845704145,-21.113294500054796,1880
Restaurant,0.3162815953857609,0.0011284254581508172,0.0032544853297476555,0.01218089747833813,0.012557571187324564,0.18792926360564627,100.0,1890
Store,0.2906068995909911,-0.00036943504445668577,0.0017704326282299988,0.009593726493236508,0.009748719786005583,0.1892200711415968,-32.73898526377537,1890
Education,0.6173877939147474,-0.011974592603071491,0.04629916857497894,0.09155316083630982,0.1018930979107221,0.40748019165814237,-1061.1771044845618,1890
Public Transportation,0.3754879569172541,-0.000239597776503577,0.005340753103494966,0.024640590484581046,0.02521160320262898,0.2754066287547443,-21.23292901386793,1890
Restaurant,0.3160894704265981,0.0011243466398673995,0.0032385118920780897,0.012123362767736895,0.01249798898650096,0.1877332210651272,100.0,1900
Store,0.2904858088883677,-0.000360958196069518,0.0017519349950545211,0.009526330425140072,0.009679357250176086,0.1889556002166946,-32.103817743617554,1900
Education,0.6176116507118038,-0.011923798510385532,0.04613480598060749,0.09118985419749326,0.10149794510487442,0.40716285455609935,-1060.5091070305302,1900
Public Transportation,0.3752971936374397,-0.0002403856753363228,0.0053111312087489645,0.024495858789582065,0.02506386696586912,0.27524350118287155,-21.380032350581207,1900
Restaurant,0.3158940246098505,0.001120222911584906,0.0032225008689022194,0.01206578199255848,0.01243835630501009,0.1875385735072034,100.0,1910
Store,0.2903653046395164,-0.00035258698203668505,0.0017336045757139552,0.009459491721780528,0.009610569747911357,0.18869230391226366,-31.474716182856888,1910
Education,0.6183578193750825,-0.011855469143926522,0.04598469705006588,0.09083429386772351,0.10111829288814017,0.40684070369558895,-1058.3133964965284,1910
Public Transportation,0.37509554969954695,-0.00024133338031143403,0.005281225944914863,0.024350881398332816,0.02491582891570057,0.2750816521749052,-21.54333551078619,1910
Restaurant,0.31569674954304955,0.0011160484061706714,0.0032064722797101215,0.01200826639290988,0.012378786782181933,0.18734517510487472,100.0,1920
Store,0.29024264583835613,-0.000344324985431075,0.0017153701464832063,0.00939306746468609,0.009542203699355725,0.18843016899755557,-30.852155115072954,1920
Education,0.6196136555032346,-0.011775803384362224,0.045865573950498235,0.09050217189534535,0.1007751181901371,0.40650536248394015,-1055.1337486128189,1920
Public Transportation,0.3748816894631956,-0.00024241703854593942,0.005250941453761841,0.024205371817764082,0.024767188878967773,0.2749211980702774,-21.721014716351636,1920
Restaurant,0.31549508344466487,0.0011119733495774265,0.00319053243935122,0.011951175693884259,0.012319643378867422,0.1871528781374743,100.0,1930
Store,0.2901192899541658,-0.0003361707820652354,0.0016972562185451985,0.009327042149695835,0.009474248420791946,0.18816922206179953,-30.231909981744387,1930
Education,0.6208777850851492,-0.011595742837823726,0.045874461186757406,0.09027345880311692,0.10059474291180638,0.4061500714558208,-1042.8076214443768,1930
Public Transportation,0.3746487432846775,-0.0002436356181811529,0.005220056323571773,0.024058573057613043,0.02461716001644624,0.2747621251617219,-21.910202998456718,1930
Restaurant,0.31528846318042353,0.0011078551375698971,0.0031745087896040687,0.011894014289423346,0.012260413490842803,0.1869616429928861,100.0,1940
Store,0.2899960086881819,-0.00032812074797161525,0.0016792796404108859,0.009261431878523213,0.00940672298550218,0.18790940925245764,-29.617658197745495,1940
Education,0.6222624709278382,-0.011464591774841031,0.045862495183843555,0.0900585774142837,0.10041154797038462,0.4057773836898519,-1034.8457470702215,1940
Public Transportation,0.37442002991677725,-0.0002447343310524387,0.005189034596491721,0.0239123910280889,0.02446770585549489,0.27460450516261686,-22.090824219966922,1940
Restaurant,0.3150797004433759,0.0011037111363046712,0.003158447852260809,0.011836838884675212,0.012201162622668672,0.18677145526002753,100.0,1950
Store,0.28987297953052915,-0.0003201684060197316,0.0016614422912780862,0.009196235217014263,0.009339626590270489,0.18765069132019127,-29.00835150505825,1950
Education,0.6236812088752732,-0.011390328356024371,0.045794008057977474,0.08980191702573687,0.10015855378075993,0.40538995411165724,-1032.0026664005823,1950
Public Transportation,0.3742055658889072,-0.00024555696189360027,0.005158122342833275,0.02376773334174144,0.024319767188158467,0.27444812501437815,-22.248299742244885,1950
Restaurant,0.3148699207317731,0.0010995450239675716,0.0031423618128230742,0.01177968095295396,0.012141924141434222,0.18658231220524432,100.0,1960
Store,0.2897501486563227,-0.00031231692151936086,0.0016437418270713554,0.009131442903747004,0.009272949629917551,0.187392978895275,-28.404195800223263,1960
Education,0.6249775028999776,-0.011269853746801927,0.045701794239393655,0.08942611525216747,0.09979315849455565,0.4049914227964731,-1024.9560955799755,1960
Public Transportation,0.3739648165711134,-0.0002464460438111129,0.005126463470767392,0.023621455361793334,0.024170085756442767,0.2742928069789586,-22.413456333224353,1960
Restaurant,0.3146595038338693,0.001095353381869661,0.0031262572862369273,0.011722558867974119,0.012082717906236778,0.18639424517304648,100.0,1970
Store,0.28962749744382427,-0.0003045677344303453,0.0016261799296649546,0.00906706746751908,0.009206704737273372,0.18713622302641297,-27.805431513844237,1970
Education,0.6260755498306515,-0.011149634142074441,0.045556824441460364,0.08902247524563638,0.09937862451527425,0.4045859842866285,-1017.9029276417723,1970
Public Transportation,0.37369321555508117,-0.00024745147337011176,0.0050939391016311016,0.023473368954322324,0.024018451936067744,0.2741386331995463,-22.591017425603447,1970
Restaurant,0.3144488077240245,0.0010911114419248733,0.0031101599764542334,0.01166553163692694,0.012023610076536156,0.18620731307047184,100.0,1980
Store,0.28950355262515876,-0.0002969883664095659,0.0016087925945727903,0.009003233840029372,0.009141019150008365,0.18688039992151573,-27.218884799304906,1980
Education,0.626924877616455,-0.011067714579428765,0.045381703979278085,0.08866668890442266,0.09898881993096388,0.40417794519925204,-1014.3523524878235,1980
Public Transportation,0.3733776089997743,-0.00024860631082770164,0.005060652876192025,0.02332403068771659,0.023865431275321064,0.27398586110258927,-22.784685530299758,1980
Restaurant,0.3142384661440328,0.00108668760830659,0.0030942206397551204,0.011608894713257635,0.011964938272842889,0.18602156686917373,100.0,1990
Store,0.28937354268052395,-0.0002897382895824001,0.0015916264312382821,0.008940231126912113,0.00907618086106565,0.18662546212220488,-26.662518958314603,1990
