poi_type,Cut_off,Effect_size,Effect_size_abs,Effect_size_abs_std,Effect_size_std,Effect_var,Effect_size_percentage,iteration
Restaurant,0.4331196367489882,-0.005651312648635938,0.014049079119233152,0.03697840372158961,0.03915152144224682,0.3375265228978194,-233.09484862744102,740
Store,0.4029064450936169,0.0024244691300186194,0.01585123143460151,0.05297565859552987,0.05524313433415073,0.3627021592281005,100.0,740
Education,0.4607872397007626,-0.0057491869327373595,0.03758954802846845,0.12600263167492748,0.13136431844151752,0.45518305934583153,-237.1317853279166,740
Public Transportation,0.38638229198728996,0.0016968783072767286,0.009073333265212225,0.04321157204448488,0.044121264024363664,0.3396083243892461,69.98968501049534,740
Restaurant,0.4336077417900082,-0.005620515752029137,0.01403730273581582,0.0369343676589277,0.03911014171724489,0.33710148290917863,-231.87324249003925,750
Store,0.4030389315535125,0.002423960475849464,0.015822367040105614,0.05291403767859901,0.05517578361759382,0.36229842449098315,100.0,750
Education,0.46101515745382016,-0.005735009636059293,0.037570118189234836,0.1259467717468626,0.13130579864836012,0.45534807300863167,-236.59666455780345,750
Public Transportation,0.38625942745528635,0.0016810102518097336,0.009068886351439725,0.04320723507190593,0.04411670960925778,0.3389179106794899,69.34973851917418,750
Restaurant,0.4340913645641603,-0.005589718217373653,0.014025313769629328,0.03688976238214139,0.03906813337232493,0.33668076231361704,-230.70994017998453,760
Store,0.4031705928459159,0.0024228337162295337,0.01579305499191707,0.05284943853952125,0.05510547719332311,0.3618970528409464,100.0,760
Education,0.4612419452921601,-0.005720755216847133,0.03754381455839183,0.12587809840779055,0.1312330241597184,0.4554967892751784,-236.11835919758852,760
Public Transportation,0.3861325427170631,0.001665166456713872,0.009063847119027696,0.043200901853613256,0.04411007216310202,0.3382288865937333,68.72805366540962,760
Restaurant,0.43457052937974905,-0.005558876722454775,0.014012904324560756,0.036844605940331544,0.03902544508512566,0.33626422772419917,-229.58776331521315,770
Store,0.4033014029165781,0.0024212425968115295,0.015763415107724523,0.05278288562946187,0.055033225014700676,0.36149797369042924,100.0,770
Education,0.46146743538839624,-0.0057069307052095555,0.03751356815944678,0.12579964224187568,0.1311497187422196,0.455629754829807,-235.70255672541288,770
Public Transportation,0.38600163653292857,0.001649300276429924,0.00905818310360829,0.04319258389455116,0.0441013581789099,0.3375412627695337,68.117927489044,770
Restaurant,0.4350452618123327,-0.005528157286357962,0.014000042420011736,0.03679864192901916,0.038981799760908716,0.3358517518545654,-228.5043008519714,780
Store,0.403431338084264,0.0024192793158581234,0.015733517647055915,0.05271497018056471,0.05495961013580708,0.3611011191493577,100.0,780
Education,0.4616914708405852,-0.005692877477123921,0.037494204498552966,0.1257147497041112,0.1310633618147234,0.4557475027831196,-235.31294794312103,780
Public Transportation,0.38586671096818675,0.001633406453932668,0.009051902678494874,0.04318229150788415,0.044090579779915325,0.3368550517521513,67.51624102375692,780
Restaurant,0.43551558859345174,-0.005497732756039617,0.013986477976424353,0.03675068511042132,0.03893596482448478,0.3354432131707212,-227.46082714422477,790
Store,0.403560376900557,0.0024170020064833856,0.015703405999005594,0.052646044314829346,0.05488498012452255,0.3607064238846702,100.0,790
Education,0.46191390534472976,-0.005678858740160062,0.03747576645396673,0.1256214903117,0.1309692424306337,0.45585055244097195,-234.95465559925256,790
Public Transportation,0.3857277711185722,0.0016174797711368853,0.009045013722158865,0.0431700356167467,0.044077749574759184,0.33617026777699316,66.92091139345952,790
Restaurant,0.4359815375336882,-0.00546730435392895,0.013972560575745101,0.036702186249695755,0.03888947810978867,0.33503849554516707,-226.44105536819285,800
Store,0.40368850002471723,0.002414449245981088,0.01567310808875444,0.05257632302644128,0.05480954748017047,0.3603138249702704,100.0,800
Education,0.46213460259404,-0.005664934324048252,0.0374536816776407,0.12551965423480346,0.1308658488282519,0.45593940912169134,-234.62635768706582,800
Public Transportation,0.3855848248484848,0.0016015150530070423,0.009037523639445974,0.04315582767307416,0.04406288058237466,0.3354869265363625,66.33045012947797,800
Restaurant,0.436443137492674,-0.005436562161297022,0.013958456907358446,0.03665307624887804,0.03884237775429053,0.33463748789802283,-225.42932581439902,810
Store,0.40381569011543855,0.0024116481481087624,0.015642642224845786,0.052505939867522756,0.0547334443494667,0.359923261712574,100.0,810
Education,0.4623534358558956,-0.005651305639438394,0.037427821376715846,0.1254092780142122,0.13075317039989112,0.4560145640102576,-234.3337540291772,810
Public Transportation,0.38543788253337224,0.0015859749130839994,0.009028849377719266,0.04313947274051578,0.044045645789229995,0.3348050449044364,65.76311367509129,810
Restaurant,0.4369004182546865,-0.00540583097629446,0.0139440722552971,0.03660361168550028,0.038794826084667194,0.334240083946677,-224.43730807256864,820
Store,0.4039419317015352,0.0024086151374380946,0.015612018233423775,0.052434978733739666,0.05465675329955295,0.35953467557023827,100.0,820
Education,0.46257028725200966,-0.005637979144009799,0.03739830309047219,0.12529066682464848,0.130631533170914,0.4560764942062644,-234.07555056747645,820
Public Transportation,0.38528695684947734,0.0015705095946148989,0.009019458277836241,0.04312117375515826,0.04402635294072632,0.33412464082656745,65.2038414192381,820
Restaurant,0.4373534104614223,-0.005374986496580204,0.013929712349783319,0.03655422535166675,0.03874735858571165,0.3338461819259648,-223.45764799757447,830
Store,0.40406721106973087,0.002405371462890609,0.015581354730470643,0.05236390780035702,0.05457995642620615,0.35914801003515723,100.0,830
Education,0.4627850470941644,-0.005624954067592084,0.03736524851493262,0.12516411490717894,0.13050125420400235,0.4561256626806657,-233.84970489474438,830
Public Transportation,0.38513206256179894,0.0015550434548457475,0.00901064730865367,0.043100701425362556,0.04400504593944584,0.3334457331433819,64.64878622019586,830
Restaurant,0.4378021455684677,-0.005343915712571467,0.013915220671946893,0.036504194077930915,0.03869925214374506,0.3334556843090054,-222.484992026854,840
Store,0.40419151616252996,0.0024019218842080167,0.01555063619003819,0.052292611209191674,0.054502937941479514,0.35876321050427334,100.0,840
Education,0.4629976140051685,-0.005612231408008037,0.03732877444026631,0.12502990249087784,0.13036263566188613,0.4561625182466811,-233.6558671998008,840
Public Transportation,0.3849732163197952,0.0015395299335642704,0.009001236300345971,0.04307831563444517,0.04398173917001474,0.3327683413995814,64.09575364154267,840
Restaurant,0.4382466557759889,-0.005312870388283645,0.013900499963782674,0.036453662929958705,0.038650573714907085,0.3330684975752483,-221.52825768340745,850
Store,0.40431483647647526,0.0023982811239712924,0.015519823625455271,0.052220834502060956,0.05442544192845184,0.35838022418816773,100.0,850
Education,0.4632078941531675,-0.005599810013767612,0.037288996599298574,0.12488830883122135,0.1302159785814119,0.4561874957008136,-233.4926442857932,850
Public Transportation,0.38481043647975904,0.001523963566286728,0.008991233411500661,0.043054028736427746,0.0439564466687864,0.3320924857162058,63.54399203055938,850
Restaurant,0.43868697397686657,-0.00528185708455988,0.01388549961157927,0.03640268206033541,0.038601351613477455,0.3326845319803887,-220.58675984144145,860
Store,0.4044371629676635,0.002394457894189342,0.015488878954713113,0.05214860137988455,0.05434747987298773,0.3579990000126122,100.0,860
Education,0.4634158007873036,-0.005587688380325991,0.03724602785983182,0.1247396062699098,0.13006157657921827,0.45620101595398493,-233.35922481183306,860
Public Transportation,0.384643742934439,0.0015083389057778318,0.00898064636607315,0.04302785324723577,0.04392918253238316,0.33141818665174977,62.99291833187524,860
Restaurant,0.43912313368217276,-0.0052503186441532285,0.013870489572085955,0.036351444190152425,0.03855194067506808,0.33230370136185433,-219.63634535426627,870
Store,0.4045584879537183,0.0023904598465634796,0.015457805283622584,0.05207591768793587,0.05426905793312639,0.3576194885469768,100.0,870
Education,0.46362125390571535,-0.005575587287894021,0.0372002532006594,0.12458397468425204,0.12989972445203493,0.4562034861953369,-233.243294000921,870
Public Transportation,0.3844731569637636,0.0014926668582432056,0.008969498461110663,0.04299979878524914,0.0438999606362703,0.330745465111654,62.44266601629225,870
Restaurant,0.4395551689843819,-0.005218784400660026,0.013855236556430658,0.03629974402244967,0.03850199066943748,0.33192592292807893,-218.69831580184288,880
Store,0.40467880503043285,0.0023862938228516755,0.01542660532491179,0.052002785813704794,0.05419017887060047,0.3572416419087953,100.0,880
Education,0.46382417992386693,-0.0055637855973335835,0.03715150103079918,0.1244217462560228,0.12973067971789287,0.45619530008241044,-233.15593176554984,880
Public Transportation,0.3842987010850711,0.0014770820324451065,0.008957738554860959,0.04296982634241077,0.04386872786602785,0.3300743422159702,61.89858173793367,880
Restaurant,0.43998311451327543,-0.005187308085902497,0.013839607948061404,0.036247609553690545,0.03845147307106417,0.3315511170698707,-217.77420887313409,890
Store,0.40479810899060675,0.0023819662175535213,0.015395281307649035,0.05192920596679097,0.054110843237021186,0.35686541368267016,100.0,890
Education,0.4640245113157192,-0.005552287646228655,0.03709986879428774,0.12425317227864835,0.1295547111754504,0.4561768379501992,-233.09682586226265,890
Public Transportation,0.38412039891781563,0.0014616915111045224,0.008944685947161088,0.042937822857407305,0.04383523122277098,0.32940483919221886,61.36491358831285,890
Restaurant,0.44040700536521177,-0.005155897324443158,0.01382371135814006,0.03619507213878319,0.038400455278872536,0.33117920720925337,-216.8636851828769,900
Store,0.40491639573904675,0.002377483035066609,0.015363835202856542,0.05185517708567127,0.05403105030577168,0.35649075886979475,100.0,900
Education,0.46422218626081724,-0.005541091492297794,0.03704547734717248,0.12407848871633147,0.12937207990552926,0.45614846704334744,-233.06544823116062,900
Public Transportation,0.3839382750710326,0.0014470722885611266,0.008931433374877569,0.0429042406325277,0.043800118129696815,0.32873697732299495,60.86572510581908,900
Restaurant,0.44082687706837864,-0.0051246475326814315,0.013807537380145703,0.03614212045590586,0.03834891063927517,0.33081011962963247,-215.9701441337981,910
Store,0.40503366222094445,0.002372849984999132,0.015332268799822428,0.05178069744553371,0.05395079867290751,0.35611763381222167,100.0,910
Education,0.46441714836623654,-0.0055301950632419185,0.036989071958391774,0.12389773682849231,0.12918303904974493,0.4561105417508932,-233.0613017343337,910
Public Transportation,0.38375235502657973,0.001433555037989681,0.008917511142568236,0.04286921330809469,0.04376341365325386,0.3280707778488808,60.414903894154335,910
Restaurant,0.4412427655413189,-0.005093157597220899,0.013791451683164695,0.03609006843740203,0.038298262689517644,0.3304437833241788,-215.07607934352023,920
Store,0.4051499063519394,0.0023680725503118782,0.01530058376105213,0.051705765076863065,0.05387008667163237,0.35574599612923563,100.0,920
Education,0.4646093462715549,-0.005519596161245668,0.036932059927824105,0.12371075216393453,0.12898783396001182,0.4560634039019472,-233.08391292820522,920
Public Transportation,0.38356266503505915,0.0014200121782017403,0.008903111912772401,0.04283236493857752,0.043724826510537385,0.32740626189291355,59.96489330593874,920
Restaurant,0.44165470706045545,-0.0050602393642503705,0.013777335921822294,0.03604603474904524,0.03825605290419548,0.33008012984662377,-214.13054492602845,930
Store,0.4052651269532052,0.002363156254049806,0.015268781233006368,0.05163037799464234,0.053788912470229405,0.355375804650229,100.0,930
Education,0.46479873341860967,-0.005509292461316544,0.03687286536618676,0.1235182529102119,0.1287867023371578,0.456007383062629,-233.1328049880374,930
Public Transportation,0.3833692320158515,0.001406442523577996,0.008888768281703725,0.04279361471500369,0.043684386013424455,0.3267434503790673,59.515426505028465,930
Restaurant,0.4420627381891057,-0.00502799756858776,0.013763181395205397,0.0360017258720563,0.038213461873197144,0.32971909320728854,-213.2218700241003,940
Store,0.40537932367943863,0.002358105933513973,0.01523686247898688,0.051554534970589073,0.05370727502530338,0.35500701938812185,100.0,940
Education,0.4649852679089678,-0.005382899548040219,0.036700437938429684,0.12326045920344916,0.12849547595294314,0.4559427967614907,-228.27216841860866,940
Public Transportation,0.38317208348442133,0.001392911835041224,0.008873968253880746,0.04275300839941354,0.043642030617181526,0.3260823640230673,59.069095041271204,940
Restaurant,0.44246689576380965,-0.0049964883144245345,0.013749294976226692,0.03595704508687074,0.03817050311754309,0.3293606097295945,-212.34837115304873,950
Store,0.4054924969667508,0.0023529675727172626,0.015204796535943938,0.05147823913360769,0.053625166532124555,0.3546396014676315,100.0,950
Education,0.465168912114272,-0.0038232956293537397,0.03819022028125472,0.126031001614506,0.13163467895511785,0.4558699508078279,-162.48824138866084,950
Public Transportation,0.38297124746230377,0.0013800044467665972,0.008859307781354693,0.04271037561885876,0.04359769612715425,0.3254230232420057,58.64953103339777,950
Restaurant,0.4428672168611431,-0.004964998583949143,0.013735160784500678,0.03591205491117361,0.03812714412043756,0.329004617931739,-211.48101065603834,960
Store,0.40560464797708506,0.002347727849676502,0.015172599599885433,0.0514014872518515,0.0535425890694926,0.3542735130741949,100.0,960
Education,0.46534963242279576,-0.0029158280816592172,0.03903708187777899,0.13057269868222046,0.1362520508076431,0.4557891395966113,-124.19787421531822,960
Public Transportation,0.38276675240194286,0.0013670742943769412,0.00884417816606789,0.04266595053593767,0.04355150893415618,0.3247654481010889,58.229674898873526,960
Restaurant,0.4432637387213851,-0.0049336839719896575,0.01372080029600016,0.03586698090632068,0.03808358494892022,0.32865105845492143,-210.62804387101596,970
Store,0.40571577853302065,0.002342368034814461,0.015140302862797004,0.05132427763810565,0.05345955067001639,0.3539087174462804,100.0,970
Education,0.4655273990829844,-0.0027923301629151458,0.03909117657999036,0.13115625720919466,0.13682940759863604,0.4557006464234936,-119.20971091702617,970
Public Transportation,0.38255862714046157,0.0013541166763708099,0.008829337243502556,0.042619591254511126,0.04350348403160231,0.3241096583383286,57.80973170076877,970
Restaurant,0.4436564987603258,-0.004902665577153931,0.013706507560067152,0.03582117993802026,0.038039310612638516,0.3282998739218356,-209.79389725594308,980
Store,0.40582589108018985,0.002336896183006128,0.015107901592599969,0.0512466125140616,0.05337605175477023,0.35354517879197794,100.0,980
Education,0.46570218592573914,-0.0027544173321182204,0.039057841212769596,0.13118780998848578,0.13685090293796934,0.45560474378415966,-117.8664825655628,980
Public Transportation,0.38234690081622175,0.0013410418809568683,0.008814543453614968,0.042570975809852515,0.04345325953679694,0.3234556732530451,57.38559935648419,980
Restaurant,0.4440455345216437,-0.004871766363116028,0.01369192866763335,0.03577475295430202,0.037994312101735865,0.3279510088557531,-208.97082917943638,990
Store,0.4059349886357939,0.002331314079695211,0.015075392359114384,0.05116848934440831,0.05329208882406362,0.35318286226378576,100.0,990
Education,0.4658739702778293,-0.002736988401053751,0.039002509444823016,0.13108144394493687,0.13673349839807225,0.45550169367871496,-117.40110115971918,990
Public Transportation,0.38213160282114045,0.0013278098049445343,0.008799290574589946,0.04252006428870559,0.04340069472777615,0.32280351169846294,56.95542340301605,990
Restaurant,0.44443088364830036,-0.004840679864866794,0.013677200760015662,0.0357281416953884,0.03794909416680979,0.3276044095897736,-208.1452237054017,1000
Store,0.4060430747448179,0.0023256262039997853,0.015042776918402556,0.05108990938087083,0.05320766336461025,0.3528217339196677,100.0,1000
Education,0.4660427325939253,-0.002726980579560906,0.03893827232394648,0.1309232746765103,0.13656374511748526,0.45539174791758524,-117.25790562863637,1000
Public Transportation,0.3819127627490029,0.0013145354804492172,0.008783556222713497,0.042467420859820616,0.04334633422647568,0.32215319204941745,56.52393657193839,1000
Restaurant,0.4448125838569843,-0.0048092847052350765,0.013662402991651806,0.03568144082578993,0.03790378946140658,0.3272600241799129,-207.3113046326274,1010
Store,0.4061501534393671,0.0023198371713291383,0.015010056719979003,0.05101087432196094,0.05312277719892288,0.35246176068461027,100.0,1010
Education,0.4662084564999188,-0.0027204343804501352,0.038869114801888476,0.13073975332063867,0.13636821631379323,0.45527514841977607,-117.26833305681868,1010
Public Transportation,0.381690410347149,0.0013012141975512282,0.008767344511857346,0.04241305781455587,0.043290191089697734,0.3215047321707007,56.09075557685389,1010
Restaurant,0.4451906728956576,-0.004777938959244458,0.013647299903261165,0.03563424290110534,0.037857883737555414,0.3269178023382938,-206.4839680065166,1020
Store,0.4062562291943798,0.0023139515408255166,0.014977233223152945,0.050931386356365224,0.05303743262516364,0.3521029103299187,100.0,1020
Education,0.4663711281463905,-0.0027158197991813938,0.03879660353770339,0.1305412092257679,0.13615729167035392,0.4551521275887687,-117.36718558127228,1020
Public Transportation,0.38146457548151985,0.0012878411996726498,0.008750659125430748,0.04235698680286491,0.04323227765445607,0.3208581494174723,55.65549567270559,1020
Restaurant,0.44556518851772847,-0.004747128949417522,0.01363219416987388,0.035587475726504746,0.037812298438567704,0.3265776953574733,-205.68404122613225,1030
Store,0.406361306890019,0.0023079714503462393,0.014944334051761642,0.05085148872941456,0.05295167885943565,0.3517451514403711,100.0,1030
Education,0.4665307365821717,-0.0027124417201260594,0.03872147698782964,0.13033240075786,0.13593575735376387,0.45502290844902127,-117.52492517700519,1030
Public Transportation,0.3812352880975443,0.0012744552323172304,0.008733547821116246,0.042299368854087666,0.04317276024136869,0.3202134606135598,55.21971392349927,1030
Restaurant,0.4459361684735604,-0.004716720672803748,0.013616906116884457,0.03554025037264013,0.0377661498546084,0.32623965602441785,-204.9069087825078,1040
Store,0.40646539178075275,0.002301884646461661,0.014911458372528478,0.05077140532951539,0.0528657594006175,0.35138845336759444,100.0,1040
Education,0.4666872734759898,-0.0027099448941839866,0.03864413680663912,0.13011581069795905,0.13570611519672884,0.4548877050565111,-117.72722400966423,1040
Public Transportation,0.38100257817376254,0.0012611151745052513,0.008716078560644628,0.04224043270253177,0.04311187503332553,0.3195706820045477,54.78620209938726,1040
Restaurant,0.4463036504806201,-0.004686517627726796,0.013601337876341848,0.03549267044873438,0.03771952544947881,0.3259036385667593,-204.14195446890048,1050
Store,0.4065684894661805,0.002295715077245796,0.014878481941164798,0.05069087384355277,0.05277938620503895,0.35103278621429007,100.0,1050
Education,0.46684073357854333,-0.0027081908428279572,0.038564809554470086,0.12989287297685215,0.13546980729488034,0.4547467231009128,-117.96720201345781,1050
Public Transportation,0.38076647569998673,0.0012477110251490084,0.008698146282351498,0.04217982518059646,0.04304925804485585,0.3189298292639917,54.34955920775265,1050
Restaurant,0.446667672201832,-0.00465638896880564,0.013585460917667888,0.035444719770931325,0.037672416298354376,0.32556959859197515,-203.38309397112772,1060
Store,0.40667060586319775,0.002289467073141616,0.014845406274949149,0.05060989816010084,0.05269256323016634,0.3506781208089124,100.0,1060
Education,0.4669911126811544,-0.002707088834929938,0.03848365133082507,0.12966448672176648,0.13522774200071325,0.45460015955423055,-118.24100318749113,1060
Public Transportation,0.38052701065038896,0.001234286499686378,0.008679801504041261,0.0421177156883477,0.04298508422453932,0.3182909174829118,53.91152002866262,1060
Restaurant,0.44702827120782535,-0.004626427522402134,0.01356924227919723,0.03539646011394888,0.03762485738192091,0.3252374930302105,-202.63398558824193,1070
Store,0.4067717471633657,0.002283144907292683,0.014812232897945934,0.05052848251217909,0.05260529476905232,0.3503244286824363,100.0,1070
Education,0.46713840897036857,-0.002706470128805314,0.0384008151814675,0.1294312593281942,0.13498054866285497,0.4544482032993434,-118.54132079661134,1070
Public Transportation,0.3802842129539855,0.0012209001413322248,0.008661109131288165,0.042054322442630625,0.04291957886952904,0.31765396116715167,53.474492023370914,1070
Restaurant,0.44738548495353936,-0.004596856445665476,0.013552487201759568,0.03534833020825072,0.03757716419161152,0.3249072800828506,-201.90406738427424,1080
Store,0.40687191980567583,0.0022767527693815606,0.01477896332336079,0.05044663140931117,0.052517585381348764,0.34997168204824103,100.0,1080
Education,0.4672826229561322,-0.002706282138393661,0.03831639915205151,0.12919363171571663,0.13472867904370978,0.45429103543008387,-118.86587664627173,1080
Public Transportation,0.3800381124736255,0.0012074573780469539,0.008641935560612187,0.04198928367607933,0.042852363301739096,0.31701897423658454,53.03418949502093,1080
Restaurant,0.4477393507838123,-0.004567514094380617,0.013535407597342279,0.03529977851550936,0.03752891468012154,0.3245789191534247,-201.18589115386172,1090
Store,0.4069711304624499,0.002270295430849821,0.014745599591509772,0.05036435027439746,0.05242944062768546,0.3496198537611166,100.0,1090
Education,0.4674237570180139,-0.002706487189462823,0.03823048510724753,0.12895194098032395,0.13447248046058236,0.4541288294781474,-119.21299548445667,1090
Public Transportation,0.3797887389736539,0.0011935417951171722,0.008622692268145838,0.04192172891793592,0.0427826791517707,0.31638596998486873,52.57209167136471,1090
Restaurant,0.44808990590045067,-0.004538294508072618,0.01351805488480339,0.0352507940839931,0.03748013039436546,0.32425237081226344,-200.474476431698,1100
Store,0.407069386012216,0.0022637767105573776,0.014712143009628904,0.05028164393291974,0.052340865330422606,0.3492689173108362,100.0,1100
Education,0.4675618151786272,-0.0027070570205111723,0.03814314414792348,0.12870645737397202,0.13421223289080264,0.45396175167265845,-119.58145023254754,1100
Public Transportation,0.37953612211111903,0.0011795862495001612,0.008603349771169787,0.04185272518661981,0.042711553578765986,0.3157549611023408,52.10700525361127,1100
Restaurant,0.4484371873449582,-0.004509173982504812,0.01350033792685326,0.035201415213476375,0.03743081761284811,0.3239275967474824,-199.78438207178903,1110
Store,0.4071666935163882,0.0022570202614158896,0.014678589713653968,0.05019852707677346,0.052251880121187075,0.3489188467988327,100.0,1110
Education,0.46769680308483097,-0.0027077219891094733,0.03805453643630798,0.1284573555574736,0.1339481548280198,0.45378996120385395,-119.96888266350105,1110
Public Transportation,0.3792802914155237,0.001165635551317246,0.00858369785999119,0.04178220218189646,0.04263887406911675,0.3151259596689735,51.64488645689035,1110
Restaurant,0.44878123197650155,-0.004480089741836126,0.013482315480937266,0.03515162852696496,0.037380992693217124,0.3236045597248704,-199.10186713710218,1120
Store,0.4072630601964099,0.0022501495371467922,0.014644972837766246,0.05011501173111268,0.05216250048923029,0.34856961692304855,100.0,1120
Education,0.4678287279655777,-0.0027083057225219917,0.03796567683936289,0.12820456807675656,0.13368047341976314,0.45361361047958526,-120.36114390673542,1120
Public Transportation,0.37902127627548055,0.0011515780514188426,0.008563604695182135,0.04171008749101434,0.042564546184294116,0.31449897716134845,51.177845401290654,1120
Restaurant,0.44912207646556856,-0.004451543342991079,0.013463494470184958,0.03510061685650176,0.03732964972941894,0.3232832235375576,-198.44325807412608,1130
Store,0.4073584934171454,0.0022432323406664984,0.014611267391398342,0.05003108910208697,0.05207270801667313,0.3482212029500542,100.0,1130
Education,0.46795759845191554,-0.0027092194948526794,0.03787758146721901,0.12794798336472255,0.13340936157044544,0.45343284536105405,-120.77302229191869,1130
Public Transportation,0.3787591059171734,0.0011374077033485385,0.008543068139875537,0.04163638514434792,0.0424885735798155,0.313874024435994,50.70396332689272,1130
Restaurant,0.4494597572712934,-0.004423679425351909,0.013443786710660885,0.03504856176725613,0.037276911666829754,0.3229635529738106,-197.8107138544385,1140
Store,0.40745300066655316,0.00223631942838401,0.01457749464098126,0.04994689254117766,0.051982634599854756,0.3478735807052688,100.0,1140
Education,0.46808342467102104,-0.0027104499456702645,0.0377882883236781,0.12768835122152908,0.13313498125285483,0.45324780541116844,-121.20137719453015,1140
Public Transportation,0.3784938093967677,0.0011231169696632316,0.008522083303041371,0.04156109749441104,0.042410957747218696,0.31325111174494014,50.22167027698761,1140
Restaurant,0.4497943106315399,-0.004395962860820669,0.013423787692589504,0.03499630934035848,0.03722385329312463,0.32264551377616585,-197.17506849156763,1150
Store,0.4075465895401742,0.0022294719583214784,0.01454368018591788,0.04986258236309579,0.05189243883316558,0.3475267265523976,100.0,1150
Education,0.4682062178846622,-0.0027119852493987734,0.03769784348419998,0.1274258123236979,0.1328574807292407,0.4530586241225202,-121.64249203836451,1150
Public Transportation,0.37822541558583567,0.001108675454943803,0.008500599591108694,0.04148423350858175,0.04233169807530167,0.312630248731485,49.728163245367796,1150
Restaurant,0.45012577254262676,-0.004368775922130576,0.013403676966622837,0.034944395545290115,0.03717099854985711,0.32232907261197274,-196.55908636657767,1160
Store,0.4076392677228019,0.002222627304027513,0.014509784408334264,0.04977794307416199,0.05180190525587107,0.34718061738397016,100.0,1160
Education,0.4683259905308472,-0.002713814732811731,0.03760629064500896,0.12716049655770428,0.13257699721473096,0.4528654291330211,-122.09940586503917,1160
Public Transportation,0.3779539531654963,0.00109410560392006,0.008478660939082875,0.04140578362124326,0.04225079338351667,0.31201144444576956,49.22577896606801,1160
Restaurant,0.4504541787588318,-0.004341679591994448,0.013383330229288096,0.03489211433948128,0.03711769105731215,0.32201419702771567,-195.93795247312045,1170
Store,0.4077310429764807,0.0022158441165654502,0.01447581186842268,0.0496930719861002,0.05171112614821674,0.3468352305928953,100.0,1170
Education,0.46844275619151005,-0.0027159370961601496,0.03751368409107905,0.12689252786727442,0.13229366503473244,0.45266834244651105,-122.56896032785201,1170
Public Transportation,0.37767945060620844,0.0010794052721597022,0.008456261386665838,0.04132574532355215,0.04216824003257833,0.31139470732600666,48.71305089063648,1170
Restaurant,0.4507795647770059,-0.0043146868358864355,0.013363002178510094,0.03483940620639999,0.03706396537805468,0.3217008554206591,-195.3205218339208,1180
Store,0.4078219231256053,0.002209028931202208,0.014441758010980878,0.049607813710104025,0.05161995492757842,0.3464905440616331,100.0,1180
Education,0.46855652947710774,-0.0027183358698619777,0.03742005219311421,0.12662201704454107,0.13200759885954316,0.45246748064648556,-123.0556934527151,1180
Public Transportation,0.3774019361616717,0.0010645642675223546,0.008433394577033767,0.04124412435295204,0.04208404258925262,0.31078004521075814,48.19150408061847,1180
Restaurant,0.45110196581858725,-0.0042878683261356266,0.013342526050460086,0.03478635412958043,0.03700983139996056,0.3213890170152393,-194.7114666226131,1190
Store,0.407911916041999,0.002202165286159705,0.01440761093265834,0.04952213930764926,0.05152836114651338,0.34614653615566915,100.0,1190
Education,0.4686673258600238,-0.0027210019828097214,0.03732543226085189,0.12634907086490124,0.13171891189230509,0.45226295509550474,-123.5602976720608,1190
Public Transportation,0.3771214378666201,0.001049576277181172,0.008410052692889913,0.04116092147263542,0.041998200347300875,0.3101674653582779,47.66110354102888,1190
Restaurant,0.4514214168212602,-0.004261269408683585,0.013320698460183389,0.03473047277022259,0.036952514519812074,0.32107865183174117,-194.1119537744542,1200
Store,0.40800102963276047,0.0021952637773328017,0.01437337675988878,0.04943606586684225,0.051436362476563274,0.3458031857074623,100.0,1200
Education,0.4687751618646644,-0.0027241768471660674,0.03723013708214477,0.12607374831274798,0.1314277443361438,0.4520548721535594,-124.0933720719377,1200
Public Transportation,0.3768379835273739,0.0010344607689601164,0.008386281359544445,0.04107612930395371,0.041910714674818536,0.3095569744487972,47.12239046812698,1200
Restaurant,0.4517379524252804,-0.004234607821616491,0.013298710695048493,0.034674210271935194,0.03689477823120878,0.3207697306643146,-193.48257622095107,1210
Store,0.4080892718287067,0.0021886248903264034,0.014339248659421521,0.0493489949303896,0.051343424835569584,0.34546047200950214,100.0,1210
Education,0.4688800547388705,-0.0027279980655988247,0.037150834434775855,0.12579125822994738,0.13113421816149867,0.45184333336229143,-124.64438642073476,1210
Public Transportation,0.3765516007206892,0.0010191031116276294,0.00836279850568517,0.04098959975295538,0.04182158671789057,0.30894857860223857,46.563626144069126,1210
Restaurant,0.45205160698848634,-0.004208050106815016,0.013276579138601361,0.03461779773140414,0.03683682651497667,0.3204622250308321,-193.83209212111595,1220
Store,0.4081766505800807,0.00217097698361818,0.014293966215525313,0.04923370849266017,0.051220722183969815,0.3451183747754858,100.0,1220
Education,0.4689820224583239,-0.002732904062260649,0.03707372899344625,0.12550693684860686,0.1308395345986303,0.4516284355854366,-125.88360369007474,1220
Public Transportation,0.37626231676546334,0.001003586554817366,0.008338818846724966,0.040901494275083584,0.041730815325370534,0.3083422833391828,46.22741569303857,1220
Restaurant,0.45236241453797005,-0.00418169298479287,0.013254272825347484,0.03456120887992426,0.0367786126866068,0.3201561071853394,-197.8009311023636,1230
Store,0.4082631738341755,0.002114091658460804,0.014209448428904915,0.04903340475074997,0.051006997780345835,0.3447768741700233,100.0,1230
Education,0.4690810836307128,-0.0027384722547065233,0.03699586023541205,0.12522114929858627,0.1305432138256416,0.4514102712561676,-129.53422543184854,1230
Public Transportation,0.37597015875167844,0.000987900813747904,0.008314327870640995,0.040811820823259674,0.04163840557505253,0.3077380936635711,46.72932745343502,1230
